uid,split,env,section,platform,scene_name,camera,decision,issue_type,note,reviewer,updated_at_utc
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0195|side_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0195,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0164|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0164,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0096|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0096,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0057|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0057,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0165|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0165,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0203|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0203,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0154|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0154,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0014|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0014,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0232|side_view_camera,test,Home,MasterBedroom,sideboard_01,0232,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0180|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0180,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0095|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0095,side_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0123|side_view_camera,test,Home,MasterBedroom,vanity_01,0123,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0116|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0116,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0199|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0199,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0096|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0096,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0159|top_view_camera,test,Home,MasterBedroom,sideboard_01,0159,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0031|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0031,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0003|side_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0003,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0151|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0151,top_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0188|top_view_camera,test,Home,MasterBedroom,vanity_01,0188,top_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0032|top_view_camera,test,Home,MasterBedroom,sideboard_01,0032,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0174|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0174,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0057|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0057,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0185|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0185,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0121|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0121,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0248|side_view_camera,test,Home,MasterBedroom,beside_table_01,0248,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0167|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0167,top_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0071|top_view_camera,test,Home,MasterBedroom,bed_01,0071,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0030|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0030,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0210|top_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0210,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0195|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0195,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0046|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0046,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0073|side_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0073,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0181|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0181,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0130|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0130,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0163|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0163,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0171|top_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0171,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0002|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0002,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_02/0002|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_02,0002,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0101|top_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0101,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0082|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0082,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0098|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0098,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/0107|top_view_camera,test,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,0107,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0124|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0124,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0125|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0125,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0070|top_view_camera,test,Home,MasterBedroom,beside_table_01,0070,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0085|side_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0085,side_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0253|top_view_camera,test,Home,MasterBedroom,sideboard_01,0253,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0186|side_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0186,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0195|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0195,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0052|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0052,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0056|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0056,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0234|top_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0234,top_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0141|side_view_camera,test,Home,MasterBedroom,bed_01,0141,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0009|top_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0009,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0164|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0164,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0176|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0176,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0039|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0039,top_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0273|top_view_camera,test,Home,MasterBedroom,bed_01,0273,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0113|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0113,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0102|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0102,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0172|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0172,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0161|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0161,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0014|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0014,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0180|side_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0180,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0047|side_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0047,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0059|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0059,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0078|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0078,top_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0102|side_view_camera,test,Home,MasterBedroom,floor_01,0102,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0190|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0190,top_view_camera,pending,,,,
test|Home/MasterBedroom/beside_table_01/0104|top_view_camera,test,Home,MasterBedroom,beside_table_01,0104,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0167|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0167,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0016|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0016,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0105|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0105,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0147|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0147,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0093|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0093,side_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0180|top_view_camera,test,Home,MasterBedroom,bed_01,0180,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_01/0121|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_01,0121,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A7_01/0108|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A7_01,0108,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0171|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0171,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0098|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0098,top_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0144|side_view_camera,test,Home,MasterBedroom,floor_01,0144,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0019|side_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0019,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0041|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0041,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/conveyor_track_01/0091|side_view_camera,test,Logistic_site,General_LogisticSite,conveyor_track_01,0091,side_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0211|top_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0211,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0179|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0179,side_view_camera,pending,,,,
test|Home/MasterBedroom/sideboard_01/0235|side_view_camera,test,Home,MasterBedroom,sideboard_01,0235,side_view_camera,pending,,,,
test|Home/MasterBedroom/vanity_01/0242|top_view_camera,test,Home,MasterBedroom,vanity_01,0242,top_view_camera,pending,,,,
test|Home/MasterBedroom/desk_and_chair_01/0124|side_view_camera,test,Home,MasterBedroom,desk_and_chair_01,0124,side_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/0153|top_view_camera,test,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,0153,top_view_camera,pending,,,,
test|Home/MasterBedroom/floor_01/0165|top_view_camera,test,Home,MasterBedroom,floor_01,0165,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_long_A1_01/0037|top_view_camera,test,Logistic_site,General_LogisticSite,rack_long_A1_01,0037,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0081|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0081,top_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/0069|top_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,0069,top_view_camera,pending,,,,
test|Logistic_site/General_LogisticSite/rack_small_A5_02/0096|top_view_camera,test,Logistic_site,General_LogisticSite,rack_small_A5_02,0096,top_view_camera,pending,,,,
test|Home/MasterBedroom/bed_01/0208|side_view_camera,test,Home,MasterBedroom,bed_01,0208,side_view_camera,pending,,,,
test|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/0196|side_view_camera,test,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,0196,side_view_camera,pending,,,,
